time,1,2,3
1640013803064,-0.328231,-1.51981,-1.48919,
1640013803084,-0.305659,-1.51981,-1.48919,
1640013803104,-0.305659,-1.46391,-1.55906,
1640013803124,-0.305659,-1.46391,-1.55906,
1640013803144,-0.398475,-1.48684,-1.55591,
1640013803164,-0.398475,-1.48684,-1.55591,
1640013803184,-0.340887,-1.50824,-1.55591,
1640013803204,-0.340887,-1.50824,-1.51328,
1640013803224,-0.324856,-1.50824,-1.51328,
1640013803244,-0.324856,-1.44317,-1.53497,
1640013803264,-0.324856,-1.44317,-1.53497,
1640013803284,-0.338356,-1.4864,-1.53497,
1640013803304,-0.338356,-1.4864,-1.49123,
1640013803324,-0.33034,-1.4864,-1.49123,
1640013803344,-0.33034,-1.45452,-1.48511,
1640013803364,-0.33034,-1.45452,-1.48511,
1640013803384,-0.326121,-1.43836,-1.49734,
1640013803404,-0.326121,-1.43836,-1.49734,
1640013803424,-0.327809,-1.42395,-1.49734,
1640013803444,-0.327809,-1.42395,-1.48474,
1640013803464,-0.333504,-1.42395,-1.48474,
1640013803484,-0.333504,-1.45452,-1.43303,
1640013803504,-0.333504,-1.45452,-1.43303,
1640013803524,-0.307347,-1.44601,-1.43303,
1640013803544,-0.307347,-1.44601,-1.43303,
1640013803564,-0.286253,-1.44601,-1.43303,
1640013803584,-0.286253,-1.51021,-1.43692,
1640013803604,-0.286253,-1.51021,-1.43692,
1640013803624,-0.319793,-1.51239,-1.49382,
1640013803644,-0.319793,-1.51239,-1.49382,
1640013803664,-0.329074,-1.4816,-1.49382,
1640013803684,-0.329074,-1.4816,-1.53571,
1640013803704,-0.274861,-1.4816,-1.53571,
1640013803724,-0.274861,-1.57681,-1.34574,
1640013803744,-0.274861,-1.57681,-1.34574,
1640013803764,-0.362404,-1.47265,-1.34574,
1640013803784,-0.362404,-1.47265,-1.19098,
1640013803804,-0.300386,-1.47265,-1.19098,
1640013803824,-0.300386,-1.52287,-1.24955,
1640013803844,-0.300386,-1.52287,-1.24955,
1640013803864,-0.16285,-1.50016,-1.38725,
1640013803884,-0.16285,-1.50016,-1.38725,
1640013803904,-0.0312199,-1.53466,-1.38725,
1640013803924,-0.0312199,-1.53466,-0.86701,
1640013803944,0.193648,-1.53466,-0.86701,
1640013803964,0.193648,-1.5744,-0.55657,
1640013803984,0.193648,-1.5744,-0.55657,
1640013804004,0.247439,-1.50344,-0.55657,
1640013804024,0.247439,-1.50344,-0.40348,
1640013804044,0.265791,-1.50344,-0.40348,
1640013804064,0.265791,-1.58314,-0.064683,
1640013804084,0.265791,-1.58314,-0.064683,
1640013804104,0.343629,-1.63555,0.136223,
1640013804124,0.343629,-1.63555,0.136223,
1640013804144,0.262838,-1.4709,0.136223,
1640013804164,0.262838,-1.4709,0.221108,
1640013804184,0.304816,-1.4709,0.221108,
1640013804204,0.304816,-1.51414,0.278563,
1640013804224,0.304816,-1.51414,0.278563,
1640013804244,0.320215,-1.55126,0.278563,
1640013804264,0.320215,-1.55126,0.210544,
1640013804284,0.270432,-1.55126,0.210544,
1640013804304,0.270432,-1.48924,0.128624,
1640013804324,0.270432,-1.48924,0.128624,
1640013804344,0.254611,-1.48094,-0.0524505,
1640013804364,0.254611,-1.48094,-0.0524505,
1640013804384,0.220648,-1.42657,-0.0524505,
1640013804404,0.220648,-1.42657,-0.161059,
1640013804424,0.180147,-1.42657,-0.161059,
1640013804444,0.180147,-1.41565,-0.253172,
1640013804464,0.180147,-1.41565,-0.253172,
1640013804484,0.106105,-1.40299,-0.253172,
1640013804504,0.106105,-1.40299,-0.326565,
1640013804524,0.0280557,-1.40299,-0.326565,
1640013804544,0.0280557,-1.35124,-0.420346,
1640013804564,0.0280557,-1.35124,-0.420346,
1640013804584,-0.0795264,-1.33399,-0.518575,
1640013804604,-0.0795264,-1.33399,-0.518575,
1640013804624,-0.16285,-1.31521,-0.518575,
1640013804644,-0.16285,-1.31521,-0.846253,
1640013804664,-0.0660258,-1.31521,-0.846253,
1640013804684,-0.0660258,-1.32962,-1.13501,
1640013804704,-0.0660258,-1.32962,-1.13501,
1640013804724,0.175928,-1.43356,-1.13501,
1640013804744,0.175928,-1.43356,-1.35371,
1640013804764,0.0812138,-1.43356,-1.35371,
1640013804784,0.0812138,-1.484,-1.47362,
1640013804804,0.0812138,-1.484,-1.47362,
1640013804824,0.0888079,-1.47134,-1.48381,
1640013804844,0.0888079,-1.47134,-1.48381,
1640013804864,0.0584317,-1.46981,-1.48381,
1640013804884,0.0584317,-1.46981,-1.46324,
1640013804904,0.057588,-1.46981,-1.46324,
1640013804924,0.057588,-1.49033,-1.47269,
1640013804944,0.057588,-1.49033,-1.47269,
1640013804964,0.0550566,-1.48335,-1.47269,
1640013804984,0.0550566,-1.48335,-1.47547,
1640013805004,0.057166,-1.48335,-1.47547,
1640013805024,0.057166,-1.48007,-1.47714,
1640013805044,0.057166,-1.48007,-1.47714,
1640013805064,0.0504159,-1.47985,-1.46584,
1640013805084,0.0504159,-1.47985,-1.46584,
1640013805104,0.0594865,-1.49012,-1.46584,
1640013805124,0.0594865,-1.49012,-1.47214,
