time,1,2,3
1640014474293,2.06102e-06,8.19843e-06,9.01427e-06,
1640014474313,2.05077e-06,8.14721e-06,9.01427e-06,
1640014474333,2.05077e-06,8.14721e-06,9.05897e-06,
1640014474353,2.08337e-06,8.14721e-06,9.05897e-06,
1640014474373,2.08337e-06,8.14442e-06,8.97236e-06,
1640014474393,2.06567e-06,8.14442e-06,8.97236e-06,
1640014474413,2.06567e-06,8.17794e-06,8.97236e-06,
1640014474433,2.06567e-06,8.17794e-06,8.94628e-06,
1640014474453,2.06195e-06,8.17794e-06,8.94628e-06,
1640014474473,2.06195e-06,8.19005e-06,9.05525e-06,
1640014474493,2.0517e-06,8.19005e-06,9.05525e-06,
1640014474513,2.0517e-06,8.15652e-06,8.99751e-06,
1640014474533,2.0517e-06,8.15652e-06,8.99751e-06,
1640014474553,2.06102e-06,8.16397e-06,8.99751e-06,
1640014474573,2.06102e-06,8.16397e-06,9.04687e-06,
1640014474593,2.05263e-06,8.16397e-06,9.04687e-06,
1640014474613,2.05263e-06,8.21333e-06,9.01334e-06,
1640014474633,2.05263e-06,8.21333e-06,9.01334e-06,
1640014474653,2.05263e-06,8.13231e-06,9.01334e-06,
1640014474673,2.05263e-06,8.13231e-06,8.97981e-06,
1640014474693,2.07219e-06,8.13231e-06,8.97981e-06,
1640014474713,2.07219e-06,8.14162e-06,8.95746e-06,
1640014474733,2.06567e-06,8.14162e-06,8.95746e-06,
1640014474753,2.06567e-06,8.17236e-06,8.96584e-06,
1640014474773,2.06567e-06,8.17236e-06,8.96584e-06,
1640014474793,2.03401e-06,8.12486e-06,8.96584e-06,
1640014474813,2.03401e-06,8.12486e-06,8.95932e-06,
1640014474833,2.14391e-06,8.12486e-06,8.95932e-06,
1640014474853,2.14391e-06,8.15839e-06,8.98261e-06,
1640014474873,2.0219e-06,8.15839e-06,8.98261e-06,
1640014474893,2.0219e-06,8.2003e-06,8.98261e-06,
1640014474913,2.0219e-06,8.2003e-06,8.90717e-06,
1640014474933,2.07219e-06,8.2003e-06,8.90717e-06,
1640014474953,2.07219e-06,8.18167e-06,8.87457e-06,
1640014474973,2.0992e-06,8.18167e-06,8.87457e-06,
1640014474993,2.0992e-06,8.1351e-06,8.95839e-06,
1640014475013,2.0992e-06,8.1351e-06,8.95839e-06,
1640014475033,2.09827e-06,8.16211e-06,8.95839e-06,
1640014475053,2.09827e-06,8.16211e-06,8.99471e-06,
1640014475073,2.06661e-06,8.16211e-06,8.99471e-06,
1640014475093,2.06661e-06,8.15094e-06,8.95467e-06,
1640014475113,2.06102e-06,8.15094e-06,8.95467e-06,
1640014475133,2.06102e-06,8.20775e-06,8.95467e-06,
1640014475153,2.06102e-06,8.20775e-06,8.95187e-06,
1640014475173,2.11131e-06,8.20775e-06,8.95187e-06,
1640014475193,2.11131e-06,8.11834e-06,8.89506e-06,
1640014475213,2.14204e-06,8.11834e-06,8.89506e-06,
1640014475233,2.14204e-06,8.08388e-06,8.99564e-06,
1640014475253,2.14204e-06,8.08388e-06,8.99564e-06,
1640014475273,2.12435e-06,8.21706e-06,8.99564e-06,
1640014475293,2.12435e-06,8.21706e-06,8.87085e-06,
1640014475313,2.0992e-06,8.21706e-06,8.87085e-06,
1640014475333,2.0992e-06,8.19564e-06,8.97888e-06,
1640014475353,2.0992e-06,8.19564e-06,8.97888e-06,
1640014475373,2.0992e-06,8.15e-06,8.97888e-06,
1640014475393,2.0992e-06,8.15e-06,8.94908e-06,
1640014475413,2.09827e-06,8.15e-06,8.94908e-06,
1640014475433,2.09827e-06,8.15839e-06,8.72556e-06,
1640014475453,2.16719e-06,8.15839e-06,8.72556e-06,
1640014475473,2.16719e-06,8.18912e-06,8.87364e-06,
1640014475493,2.16719e-06,8.18912e-06,8.87364e-06,
1640014475513,2.15415e-06,8.20775e-06,8.87364e-06,
1640014475533,2.15415e-06,8.20775e-06,8.95001e-06,
1640014475553,2.16067e-06,8.20775e-06,8.95001e-06,
1640014475573,2.16067e-06,8.1351e-06,8.88389e-06,
1640014475593,2.10945e-06,8.1351e-06,8.88389e-06,
1640014475613,2.10945e-06,8.17887e-06,8.88389e-06,
1640014475633,2.10945e-06,8.17887e-06,8.97702e-06,
1640014475653,2.11969e-06,8.17887e-06,8.97702e-06,
1640014475673,2.11969e-06,8.10251e-06,8.90065e-06,
1640014475693,2.12993e-06,8.10251e-06,8.90065e-06,
1640014475713,2.12993e-06,8.1351e-06,8.94163e-06,
1640014475733,2.12993e-06,8.1351e-06,8.94163e-06,
1640014475753,2.15415e-06,8.20775e-06,8.94163e-06,
1640014475773,2.15415e-06,8.20775e-06,8.89972e-06,
1640014475793,2.08989e-06,8.20775e-06,8.89972e-06,
1640014475813,2.08989e-06,8.10716e-06,8.94815e-06,
1640014475833,2.129e-06,8.10716e-06,8.94815e-06,
1640014475853,2.129e-06,8.18539e-06,8.94815e-06,
1640014475873,2.129e-06,8.18539e-06,8.90624e-06,
1640014475893,2.17743e-06,8.18539e-06,8.90624e-06,
1640014475913,2.17743e-06,8.24593e-06,8.90065e-06,
1640014475933,2.17091e-06,8.24593e-06,8.90065e-06,
1640014475953,2.17091e-06,8.20588e-06,8.88109e-06,
1640014475973,2.17091e-06,8.20588e-06,8.88109e-06,
1640014475993,2.16067e-06,8.19564e-06,8.88109e-06,
1640014476013,2.16067e-06,8.19564e-06,8.8457e-06,
1640014476033,2.15508e-06,8.19564e-06,8.8457e-06,
1640014476053,2.15508e-06,8.19098e-06,8.9407e-06,
1640014476073,2.14856e-06,8.19098e-06,8.9407e-06,
1640014476093,2.14856e-06,8.21427e-06,8.9407e-06,
1640014476113,2.14856e-06,8.21427e-06,8.93977e-06,
1640014476133,2.18488e-06,8.21427e-06,8.93977e-06,
1640014476153,2.18488e-06,8.20775e-06,8.94628e-06,
1640014476173,2.22214e-06,8.20775e-06,8.94628e-06,
1640014476193,2.22214e-06,8.14535e-06,8.87178e-06,
1640014476213,2.22214e-06,8.14535e-06,8.87178e-06,
1640014476233,2.14856e-06,8.1379e-06,8.87178e-06,
1640014476253,2.14856e-06,8.1379e-06,8.88295e-06,
1640014476273,2.24635e-06,8.1379e-06,8.88295e-06,
1640014476293,2.24635e-06,8.23289e-06,8.89599e-06,
1640014476313,2.16905e-06,8.23289e-06,8.89599e-06,
1640014476333,2.16905e-06,8.15e-06,8.89599e-06,
1640014476353,2.16905e-06,8.15e-06,8.93511e-06,
1640014476373,2.19606e-06,8.15e-06,8.93511e-06,
1640014476393,2.19606e-06,8.22544e-06,8.91276e-06,
1640014476413,2.26125e-06,8.22544e-06,8.91276e-06,
1640014476433,2.26125e-06,8.19098e-06,8.81217e-06,
1640014476453,2.26125e-06,8.19098e-06,8.81217e-06,
1640014476473,2.13832e-06,8.17329e-06,8.81217e-06,
1640014476493,2.13832e-06,8.17329e-06,8.923e-06,
1640014476513,2.1793e-06,8.17329e-06,8.923e-06,
1640014476533,2.1793e-06,8.20402e-06,8.87643e-06,
1640014476553,2.16998e-06,8.20402e-06,8.87643e-06,
1640014476573,2.16998e-06,8.20775e-06,8.87643e-06,
1640014476593,2.16998e-06,8.20775e-06,8.90531e-06,
1640014476613,2.16626e-06,8.20775e-06,8.90531e-06,
1640014476633,2.16626e-06,8.20216e-06,8.86805e-06,
1640014476653,2.20817e-06,8.20216e-06,8.86805e-06,
1640014476673,2.20817e-06,8.2748e-06,8.91089e-06,
1640014476693,2.20817e-06,8.2748e-06,8.91089e-06,
1640014476713,2.18581e-06,8.17049e-06,8.91089e-06,
1640014476733,2.18581e-06,8.17049e-06,8.86619e-06,
1640014476753,2.25287e-06,8.17049e-06,8.86619e-06,
1640014476773,2.25287e-06,8.20588e-06,8.84663e-06,
1640014476793,2.23424e-06,8.20588e-06,8.84663e-06,
1640014476813,2.23424e-06,8.22823e-06,8.84663e-06,
1640014476833,2.23424e-06,8.22823e-06,8.86619e-06,
1640014476853,2.23145e-06,8.22823e-06,8.86619e-06,
1640014476873,2.23145e-06,8.14628e-06,8.86153e-06,
1640014476893,2.20817e-06,8.14628e-06,8.86153e-06,
